order_item_id,order_id,product_id,quantity,total_price
7313,3542,182,13,10451.35
7314,3826,349,8,3867.36
7315,2279,252,17,4479.33
7316,2359,289,4,1703.48
7317,3192,99,3,1771.65
7318,178,438,14,8205.68
7319,2811,311,16,12876.64
7320,812,199,6,2104.98
7321,3499,314,20,1664.4
7322,3936,320,16,8557.76
7323,439,245,17,2558.5
7324,519,101,2,61.84
7325,2523,423,7,5296.69
7326,1709,485,19,535.8
7327,1457,426,16,4906.56
7328,1439,389,14,8098.72
7329,801,283,9,5645.52
7330,3108,345,1,99.38
7331,966,61,19,12204.08
7332,2462,216,6,3459.84
7333,559,55,9,441.27
7334,3786,307,18,2954.34
7335,2927,303,4,1082.16
7336,673,335,12,1259.16
7337,1545,424,5,186.1
7338,488,189,8,4538.0
7339,3541,349,20,19050.6
7340,2080,79,14,9097.76
7341,2377,424,7,4047.54
7342,1703,370,7,3934.35
7343,2352,454,16,5818.72
7344,2457,198,6,3207.6
7345,3927,124,8,3834.4
7346,2659,28,10,6315.3
7347,1469,448,8,157.04
7348,1120,351,15,7202.25
7349,4715,105,3,2986.47
7350,2931,24,3,1221.06
7351,1294,218,11,3948.78
7352,1194,143,15,9318.3
7353,4187,126,10,6788.2
7354,4575,368,15,2282.25
7355,3993,302,15,11470.05
7356,4314,292,8,5891.68
7357,650,411,9,7758.09
7358,3574,227,6,5138.88
7359,3934,132,6,3068.16
7360,3143,471,16,12649.12
7361,2414,10,20,1852.6
7362,1355,306,15,5784.15
7363,3121,161,13,11278.02
7364,2308,52,6,5019.0
7365,609,341,11,5403.42
7366,150,147,17,1014.73
7367,66,236,1,271.23
7368,1104,305,4,2284.44
7369,2036,234,9,2311.74
7370,1475,217,2,1976.98
7371,817,150,12,5321.04
7372,2930,163,20,8034.0
7373,1717,190,1,88.16
7374,651,16,7,6325.27
7375,4188,155,4,2888.32
7376,1846,489,12,4820.52
7377,3909,30,3,2443.47
7378,538,341,2,1453.32
7379,1562,48,15,4237.2
7380,228,411,15,5488.05
7381,56,95,16,15983.04
7382,3648,110,4,2834.36
7383,4879,247,15,3314.1
7384,47,51,2,185.18
7385,3390,81,10,5700.2
7386,4519,316,3,2486.46
7387,1305,487,6,5520.9
7388,1,213,9,228.51
7389,3124,172,3,649.89
7390,4863,219,9,7632.09
7391,2565,438,13,812.11
7392,2219,128,3,2928.27
7393,340,428,11,6017.66
7394,684,33,9,7473.42
7395,254,403,18,12853.98
7396,2777,27,2,1914.58
7397,1986,473,3,2685.72
7398,4688,484,3,2131.95
7399,3330,30,11,6766.43
7400,4919,400,5,2435.5
7401,2245,408,7,5605.95
7402,4973,224,16,15947.52
7403,2682,132,14,828.66
7404,2723,193,17,14352.25
7405,2867,5,5,1618.3
7406,2537,206,9,1597.05
7407,3169,303,9,6835.95
7408,4098,213,9,5996.7
7409,4031,173,4,3130.24
7410,4246,82,9,7929.09
7411,896,407,16,12470.4
7412,4572,424,4,1228.44
7413,3024,494,4,1555.44
7414,620,291,18,555.3
7415,2706,182,16,10791.2
7416,1396,206,16,825.92
7417,3125,436,16,11850.24
7418,2152,139,11,9775.81
7419,2450,464,10,1004.9
7420,2135,393,9,6742.17
7421,4045,405,5,3756.15
7422,497,359,1,534.73
7423,531,169,12,10194.84
7424,4193,337,4,940.24
7425,1449,211,14,13715.1
7426,3640,23,17,4412.35
7427,515,211,10,1515.5
7428,954,151,19,12703.97
7429,46,228,5,4376.8
7430,644,225,13,8617.31
7431,4382,40,1,53.65
7432,2949,296,9,2049.84
7433,1849,306,16,2601.92
7434,859,350,15,5962.8
7435,996,444,2,639.52
7436,2642,20,15,11783.85
7437,3543,8,1,798.57
7438,3746,179,3,2072.79
7439,4399,451,4,2853.04
7440,3677,468,1,15.39
7441,1467,260,16,8928.96
7442,2971,234,10,9741.8
7443,3506,472,14,1562.68
7444,375,222,16,7798.4
7445,757,310,14,6905.08
7446,1449,284,6,4802.4
7447,962,133,8,2451.2
7448,4849,408,7,143.99
7449,1298,232,5,598.2
7450,3976,274,6,4487.22
7451,3800,467,8,1634.56
7452,446,459,9,7085.61
7453,838,88,17,11578.53
7454,4785,414,2,703.68
7455,3812,322,9,7290.45
7456,4370,441,13,7734.87
7457,1445,344,18,701.28
7458,3318,409,6,2092.92
7459,1771,213,5,351.1
7460,4583,277,4,2982.24
7461,4022,422,2,314.46
7462,3305,448,2,1588.42
7463,3263,368,6,4323.06
7464,1856,462,8,3704.8
7465,2882,454,12,11133.72
7466,1010,201,20,2291.0
7467,630,224,15,13500.3
7468,4691,208,14,2242.24
7469,3249,473,12,6555.24
7470,446,68,7,2743.3
7471,3078,263,12,3012.36
7472,1183,415,16,3138.08
7473,1457,168,2,1245.28
7474,4503,484,9,3293.91
7475,2198,10,1,393.34
7476,3794,420,20,8896.0
7477,4579,255,7,5768.91
7478,4390,469,4,3276.2
7479,2356,457,7,4477.48
7480,417,328,4,3028.48
7481,2643,277,1,442.65
7482,1974,437,10,5201.2
7483,224,388,19,4543.28
7484,508,116,1,283.89
7485,3393,1,11,9219.98
7486,4068,455,18,11036.34
7487,4631,442,2,779.94
7488,44,146,8,3804.88
7489,418,326,10,4728.0
7490,1988,30,11,8251.1
7491,1037,251,9,4276.71
7492,1310,435,17,9880.06
7493,3018,59,15,6468.0
7494,392,165,7,100.38
7495,969,459,2,1796.26
7496,2686,469,20,10999.2
7497,3951,108,16,5361.92
7498,2,278,18,9231.48
7499,2519,13,10,1881.5
7500,1349,257,13,2188.03
7501,3641,84,11,8648.42
7502,1506,7,12,3859.08
7503,4393,185,12,8358.36
7504,3030,460,3,979.23
7505,2700,81,2,251.8
7506,753,411,9,4260.87
7507,3883,345,15,8359.95
7508,2961,63,12,279.84
7509,987,450,7,6884.85
7510,720,263,17,10858.75
7511,759,421,1,365.27
7512,181,496,10,1108.1
7513,342,141,1,497.69
7514,3505,298,12,924.84
7515,1744,111,20,18301.2
7516,1192,402,5,2390.45
7517,4784,136,13,7359.82
7518,3814,429,15,3508.05
7519,4648,480,20,4220.6
7520,1460,436,5,3388.2
7521,3076,27,7,4246.9
7522,3371,416,12,5023.8
7523,1219,155,2,889.1
7524,1681,313,4,846.2
7525,1122,331,10,6194.9
7526,570,291,11,5938.35
7527,3190,297,8,7157.2
7528,3529,153,10,8709.4
7529,2867,348,7,6777.68
7530,2509,462,7,652.4
7531,4884,500,11,7656.55
7532,3447,283,9,3411.9
7533,4449,299,4,1497.92
7534,2405,196,11,10915.41
7535,884,274,8,6335.04
7536,4743,246,15,9318.0
7537,1965,500,14,10965.5
7538,65,144,2,274.88
7539,1722,124,5,4061.75
7540,4303,324,8,5556.72
7541,4670,198,8,900.88
7542,2658,14,1,770.83
7543,1258,254,20,14580.4
7544,199,399,1,265.92
7545,4476,470,10,2527.1
7546,3513,264,14,13014.26
7547,4094,334,10,4726.3
7548,1313,238,5,1974.05
7549,4148,311,11,5300.57
7550,1660,212,14,13339.76
7551,1681,498,17,657.05
7552,475,432,16,3225.6
7553,1207,104,18,13983.84
7554,354,289,7,6188.7
7555,4987,409,15,588.75
7556,2414,238,19,10385.21
7557,3824,186,16,957.92
7558,3246,71,4,2113.6
7559,4154,339,4,52.6
7560,3308,236,14,11775.4
7561,1425,259,17,15897.72
7562,4461,486,3,2641.71
7563,113,194,19,7473.46
7564,4131,349,13,11114.74
7565,1308,250,17,1235.22
7566,1339,190,19,1073.12
7567,2182,194,6,3293.16
7568,191,217,11,5593.94
7569,3684,306,18,14012.64
7570,2339,52,5,826.05
7571,3739,310,20,12271.0
7572,1011,22,15,274.5
7573,1738,136,18,1290.06
7574,4474,469,18,13097.34
7575,2118,132,12,10634.16
7576,4514,294,17,16765.74
7577,2226,460,2,1889.36
7578,2089,214,18,4575.96
7579,3751,469,11,5981.69
7580,1498,52,5,1965.1
7581,4132,353,7,556.78
7582,3462,383,1,428.13
7583,2623,473,14,4265.38
7584,3904,326,20,17706.0
7585,200,272,10,2303.4
7586,71,432,16,11640.8
7587,1418,473,7,3154.76
7588,1976,225,11,7798.78
7589,4309,271,4,541.84
7590,658,171,16,526.24
7591,807,121,11,5409.25
7592,638,146,15,3124.2
7593,979,431,6,5840.04
7594,3177,71,16,10751.52
7595,4934,142,9,4371.03
7596,912,255,9,2284.11
7597,1852,370,18,3014.28
7598,3913,210,2,716.68
7599,4325,159,14,2009.14
7600,3609,267,1,922.37
7601,3285,130,9,6460.47
7602,2721,227,1,766.33
7603,3164,72,15,4520.4
7604,3980,262,4,2415.6
7605,2810,324,11,9284.77
7606,2815,340,5,1614.65
7607,2737,288,10,1581.9
7608,1430,313,14,5710.32
7609,450,238,6,3460.98
7610,3441,242,6,863.52
7611,3551,342,20,5572.0
7612,2129,54,1,107.9
7613,3591,368,8,4172.8
7614,4404,270,8,4492.24
7615,1106,412,7,6923.91
7616,4963,269,7,5851.79
7617,2934,332,13,1903.85
7618,4105,379,9,3860.73
7619,3378,458,14,2727.9
7620,495,117,14,13763.82
7621,4074,138,12,4889.16
7622,2558,103,18,1103.22
7623,649,362,16,10484.8
7624,4749,83,10,8341.1
7625,1900,321,14,2158.8
7626,3267,17,12,168.36
7627,1218,421,2,1464.9
7628,2338,438,14,5858.44
7629,298,300,13,8324.29
7630,4956,401,14,1185.94
7631,685,4,2,1141.8
7632,3521,201,2,1202.64
7633,4857,447,12,10034.28
7634,2548,479,11,3474.02
7635,788,243,8,386.88
7636,3278,67,17,14800.2
7637,1281,412,16,11678.56
7638,2579,93,1,912.22
7639,4505,293,5,1732.4
7640,3750,352,17,15888.2
7641,1625,81,7,461.51
7642,3251,192,4,1670.2
7643,869,24,13,7460.05
7644,4360,348,15,1027.95
7645,539,443,13,9795.5
7646,764,110,4,3262.52
7647,1203,184,9,98.28
7648,3336,139,2,1901.94
7649,3756,216,6,937.32
7650,4713,331,9,2274.75
7651,3391,174,10,7651.6
7652,2918,32,5,4592.2
7653,2331,256,11,10707.62
7654,2158,41,16,10803.04
7655,122,81,3,2988.03
7656,4695,450,17,6464.59
7657,4501,276,12,2403.84
7658,4912,328,16,5598.88
7659,2593,289,18,8974.98
7660,572,345,6,412.44
7661,1341,493,12,10593.48
7662,1350,391,17,12586.46
7663,811,205,8,473.92
7664,168,467,9,6581.25
7665,1097,309,8,5047.28
7666,2288,151,16,7414.4
7667,1192,304,10,2349.9
7668,3741,269,10,3516.0
7669,4087,355,14,13288.94
7670,441,152,10,8793.7
7671,1061,135,16,15098.56
7672,3939,77,13,9388.34
7673,2424,53,17,3722.66
7674,3360,231,19,15145.66
7675,4887,294,3,94.71
7676,2389,89,15,8451.75
7677,4743,292,20,10255.6
7678,2128,68,8,602.96
7679,1038,217,4,549.56
7680,4952,241,12,6130.32
7681,1475,146,2,1935.68
7682,15,176,17,10135.74
7683,4694,291,12,5698.56
7684,4332,381,3,1104.12
7685,2874,457,9,2126.79
7686,959,334,13,4638.14
7687,1827,147,5,4969.8
7688,2255,29,7,6439.51
7689,4212,396,15,10422.9
7690,1774,37,1,420.26
7691,5000,333,8,4760.08
7692,3685,277,10,2462.6
7693,169,381,9,7724.79
7694,1012,80,16,3474.88
7695,826,407,17,2922.3
7696,2528,327,3,571.98
7697,4186,41,5,518.55
7698,4062,500,11,2898.17
7699,1782,393,18,9183.06
7700,3734,27,15,9589.35
7701,232,228,16,1082.56
7702,164,327,1,625.5
7703,3153,343,13,12133.16
7704,3316,92,7,1355.55
7705,1657,67,9,6449.94
7706,1253,2,14,4779.04
7707,431,131,16,9764.8
7708,4206,319,16,795.04
7709,4237,256,8,3572.16
7710,1336,359,16,10670.72
7711,3561,428,7,4368.77
7712,892,416,7,2764.44
7713,2271,138,17,5228.18
7714,4803,280,4,3470.8
7715,2969,232,8,7855.84
7716,1357,205,19,3079.52
7717,147,52,5,3724.7
7718,2883,54,14,11273.36
7719,4730,161,11,6679.64
7720,2328,229,6,2921.16
7721,4048,491,18,14991.48
7722,2716,377,4,1470.04
7723,1678,37,8,1609.12
7724,1866,37,15,8675.85
7725,4056,169,7,4513.11
7726,3466,384,13,11453.78
7727,3109,185,4,3443.12
7728,168,411,2,302.14
7729,1406,256,1,788.04
7730,4613,183,17,7308.47
7731,3802,29,17,11451.54
7732,1026,483,1,357.52
7733,438,448,11,2585.33
7734,23,170,14,2818.9
7735,3139,307,7,6217.75
7736,4558,240,7,1252.3
7737,1375,363,19,17248.01
7738,3153,397,16,4705.76
7739,4224,347,6,1123.2
7740,1593,46,20,9619.4
7741,2851,84,3,2248.17
7742,1691,276,9,6858.54
7743,216,228,16,2282.56
7744,1580,376,11,4967.71
7745,2456,129,4,1269.52
7746,943,304,20,5499.6
7747,2214,162,19,7255.15
7748,3149,91,19,18458.31
7749,4530,143,9,6051.96
7750,1156,393,1,966.2
7751,610,433,16,7236.64
7752,1873,341,12,5471.52
7753,46,332,14,7457.24
7754,900,459,15,1023.0
7755,727,331,18,2960.82
7756,1569,46,4,3169.6
7757,1070,10,18,7923.96
7758,864,141,16,5785.28
7759,3058,213,9,7473.42
7760,633,318,14,13324.5
7761,3762,352,14,11311.44
7762,756,369,13,10377.12
7763,2215,121,11,704.55
7764,665,1,9,8953.74
7765,3048,176,6,2389.74
7766,2492,237,15,5770.65
7767,3235,186,12,5100.72
7768,1141,302,15,13253.7
7769,2465,43,16,7758.4
7770,3549,267,2,688.38
7771,1245,124,11,6799.76
7772,2433,457,8,511.76
7773,1523,61,14,10684.1
7774,192,443,10,7059.4
7775,3074,487,14,11752.72
7776,3792,113,11,2509.1
7777,2428,85,1,328.76
7778,4021,364,18,10808.1
7779,3424,77,17,1353.2
7780,4715,412,19,3997.03
7781,461,246,13,1564.16
7782,414,222,4,3440.12
7783,4948,28,13,1697.02
7784,3766,30,8,3513.04
7785,2206,61,11,6384.62
7786,4704,328,4,1862.08
7787,3529,346,16,7178.08
7788,4713,146,7,790.09
7789,4651,477,14,6282.22
7790,399,282,20,7867.4
7791,3443,424,15,4176.45
7792,1226,310,3,2593.11
7793,4204,343,17,3855.6
7794,2548,365,16,8730.4
7795,4614,277,16,7324.8
7796,1255,132,17,15423.42
7797,3304,272,7,3225.04
7798,3530,91,13,7052.63
7799,4115,96,15,14799.75
7800,293,292,8,176.72
7801,2658,132,15,1112.25
7802,4837,182,16,13059.68
7803,1593,437,1,124.5
7804,1241,373,7,2735.6
7805,2684,196,3,224.94
7806,4276,496,15,11506.05
7807,4389,82,3,852.75
7808,2407,386,18,3432.42
7809,4990,329,13,4101.5
7810,3682,41,4,2577.24
7811,459,291,14,11118.94
7812,1374,340,9,6060.69
7813,3062,465,7,4648.42
7814,1932,241,19,7870.37
7815,1825,61,18,1708.74
7816,871,263,20,1442.2
7817,3123,414,3,2136.21
7818,216,142,19,15300.7
7819,2490,222,15,8973.0
7820,2145,31,10,2886.1
7821,4476,34,12,8226.36
7822,1825,316,11,1179.86
7823,4052,287,9,8178.39
7824,596,319,19,16867.63
7825,4382,306,6,2638.02
7826,4101,433,2,61.8
7827,410,328,14,13406.96
7828,4282,38,14,11600.4
7829,662,220,10,3152.2
7830,3185,50,14,12213.32
7831,3823,351,4,1928.56
7832,2280,84,5,4184.55
7833,3841,26,1,415.14
7834,2805,380,18,17448.84
7835,2824,284,17,12692.2
7836,96,131,5,1436.65
7837,3970,365,20,13021.2
7838,2641,360,19,18529.18
7839,56,18,16,2957.92
7840,685,188,8,545.04
7841,4260,443,3,2246.85
7842,2848,302,14,1420.16
7843,1459,396,18,11029.86
7844,2489,325,5,3447.0
7845,824,313,15,6377.25
7846,2837,443,9,5345.1
7847,1484,186,17,15858.96
7848,311,43,3,1809.27
7849,3306,119,1,144.92
7850,1097,75,7,1888.11
7851,3984,358,15,13802.25
7852,2682,296,16,1029.12
7853,1356,217,10,8518.3
7854,2953,380,17,3069.86
7855,2280,132,12,3255.36
7856,749,124,18,14219.28
7857,961,62,17,10833.25
7858,2777,245,11,7166.17
7859,817,345,13,7878.0
7860,841,108,12,10456.68
7861,2970,189,20,11004.2
7862,1678,241,8,1324.16
7863,1768,313,12,285.48
7864,3792,164,16,3996.64
7865,1226,349,6,4905.9
7866,1923,129,8,1245.92
7867,1676,292,5,525.2
7868,3954,406,12,9596.4
7869,2670,483,19,16852.81
7870,54,252,14,2437.68
7871,3063,10,7,6213.27
7872,2122,439,1,426.11
7873,4287,23,11,8509.38
7874,1399,314,10,7841.1
7875,4433,82,10,512.5
7876,2993,377,17,6549.25
7877,1473,296,12,6316.2
7878,3702,12,7,6080.34
7879,1289,323,14,12290.32
7880,3794,371,12,10442.88
7881,4290,31,7,2707.04
7882,1090,424,12,4302.48
7883,1662,480,5,2119.4
7884,3770,192,3,2916.72
7885,3032,102,1,72.88
7886,3681,383,5,3197.75
7887,1762,428,1,988.32
7888,2340,480,10,7693.1
7889,2765,388,15,7230.45
7890,4464,261,13,11084.71
7891,3995,46,14,3072.02
7892,4835,301,8,7898.96
7893,4301,16,18,8600.58
7894,1510,277,11,2812.59
7895,617,409,19,10549.75
7896,1827,338,6,4244.46
7897,2705,232,20,7928.8
7898,3988,406,12,10159.08
7899,2361,171,13,3602.69
7900,2685,475,4,667.8
7901,1385,79,13,2120.82
7902,1684,402,1,546.24
7903,2101,347,9,6965.01
7904,1078,302,9,7217.82
7905,3168,63,19,13116.65
7906,3667,39,7,3658.41
7907,3081,23,18,12258.0
7908,1659,310,14,8044.4
7909,609,19,20,5407.2
7910,4336,103,13,8598.72
7911,1155,37,17,12295.08
7912,4770,265,13,2005.25
7913,1520,249,13,319.28
7914,4059,408,17,6451.84
7915,2011,216,4,3010.8
7916,2952,193,7,4463.48
7917,3402,468,20,6794.4
7918,284,352,6,1936.92
7919,2459,38,19,7400.31
7920,1378,281,5,1110.55
7921,4772,346,17,9364.28
7922,4493,456,1,680.59
7923,4252,480,17,12955.7
7924,4304,36,13,9943.7
7925,30,236,3,2656.65
7926,1429,469,4,1158.08
7927,211,126,7,4948.65
7928,4159,333,14,7227.22
7929,4142,147,11,10799.14
7930,2229,108,9,7058.07
7931,926,431,16,2287.84
7932,4050,254,7,1274.35
7933,4580,401,14,3084.06
7934,596,367,8,6224.16
7935,4132,29,19,1618.04
7936,2434,358,10,2406.1
7937,4844,241,8,449.52
7938,2699,491,19,18408.72
7939,2142,91,13,6727.37
7940,4556,389,4,2239.08
7941,4306,435,2,150.1
7942,1361,307,16,4583.68
7943,1872,54,3,2148.81
7944,3166,183,4,671.56
7945,2533,199,20,13896.8
7946,1075,352,1,225.03
7947,592,251,7,810.74
7948,139,158,17,2077.23
7949,1152,253,6,4237.32
7950,4518,48,11,5836.82
7951,1367,13,3,1613.19
7952,2144,60,14,3170.44
7953,3716,86,13,4558.19
7954,4641,53,13,1281.02
7955,1846,50,1,579.05
7956,569,236,2,56.84
7957,1482,388,20,13244.4
7958,3252,445,11,811.69
7959,4451,334,6,987.24
7960,3677,489,1,84.41
7961,4635,335,2,369.72
7962,746,427,18,15998.04
7963,613,444,20,6372.4
7964,3175,43,9,3548.61
7965,294,480,8,6542.4
7966,4022,81,15,7505.7
7967,2313,187,2,1272.88
7968,4681,490,2,1398.3
7969,1677,354,18,308.34
7970,1695,186,12,2836.8
7971,3296,364,1,120.91
7972,2667,499,6,2562.0
7973,4721,140,3,135.93
7974,3976,126,13,12206.74
7975,2976,341,2,1759.4
7976,2769,52,3,2436.09
7977,1029,16,7,1603.91
7978,1664,29,19,7635.15
7979,1228,151,19,15894.64
7980,765,327,1,482.98
7981,3438,213,7,2412.13
7982,4616,26,11,2711.17
7983,1846,339,8,6379.2
7984,2965,247,17,16258.46
7985,4957,52,9,1877.49
7986,4132,10,19,6210.72
7987,4528,153,1,37.39
7988,3090,250,4,1591.72
7989,2541,221,12,640.32
7990,994,138,17,4228.92
7991,146,116,13,4798.3
7992,3033,445,19,4999.28
7993,2380,199,12,6189.12
7994,481,51,10,6464.0
7995,4898,11,17,1946.5
7996,18,49,5,1107.35
7997,862,308,13,12710.88
7998,4948,4,17,9385.19
7999,4865,58,13,9706.97
8000,265,234,16,12287.68
8001,4739,474,11,1416.58
8002,3781,243,6,2375.88
8003,2299,206,12,9652.68
8004,1307,339,4,3546.16
8005,4221,322,5,3384.5
8006,4949,346,10,9916.9
8007,4407,451,14,4932.48
8008,4089,402,18,14999.58
8009,29,132,6,120.36
8010,659,456,18,17627.22
8011,3142,401,1,830.12
8012,3997,193,11,2587.31
8013,2388,403,10,975.0
8014,3843,59,5,3626.8
8015,2421,173,19,17788.75
8016,2430,187,7,516.46
8017,126,491,19,7115.88
8018,408,75,18,17303.94
8019,3495,369,20,17975.2
8020,3855,101,19,6775.21
8021,2084,70,11,4735.28
8022,4862,131,15,10365.75
8023,761,20,7,2930.9
8024,4266,482,20,691.2
8025,465,331,6,1610.76
8026,3528,341,17,2129.42
8027,1236,429,10,4475.3
8028,3602,152,7,2969.12
8029,3506,7,4,1988.24
8030,1391,172,6,1090.38
8031,1657,339,11,9998.89
8032,765,231,3,588.99
8033,1530,280,14,2724.54
8034,2838,154,1,908.41
8035,2179,348,3,1490.61
8036,2027,230,2,210.5
8037,4501,138,20,916.2
8038,931,229,18,3115.44
8039,1731,387,7,4322.01
8040,847,14,20,14909.4
8041,4793,217,18,3096.0
8042,894,70,12,5276.76
8043,3136,146,2,1567.26
8044,3349,429,13,3705.0
8045,3798,285,16,6116.16
8046,2711,461,12,4663.08
8047,2892,30,2,1119.06
8048,2505,127,3,1956.84
8049,1272,183,19,11106.45
8050,4753,297,15,13259.4
8051,982,5,6,3117.0
8052,2744,392,5,2628.8
8053,4332,347,4,1033.52
8054,2733,73,5,1645.55
8055,4437,390,1,253.65
8056,4624,61,14,4815.58
8057,1001,441,18,13768.74
8058,4335,19,19,15081.06
8059,1681,415,12,2325.84
8060,350,436,20,15473.2
8061,3548,251,11,2230.91
8062,4435,116,8,7125.28
8063,4320,149,2,469.46
8064,3529,327,1,113.56
8065,3292,304,16,7508.48
8066,534,298,5,3495.45
8067,2691,7,4,2948.44
8068,4741,235,16,14117.44
8069,3974,151,2,1211.72
8070,2273,13,10,3548.7
8071,954,456,14,8332.66
8072,3725,409,10,2547.6
8073,4525,330,14,6665.68
8074,2601,382,10,2532.3
8075,3479,312,12,5028.24
8076,3784,320,11,6638.17
8077,1476,378,6,3405.36
8078,3899,112,14,3280.34
8079,1871,251,6,5781.96
8080,646,293,2,397.5
8081,3322,392,2,666.4
8082,895,474,11,7550.4
8083,1914,158,9,650.34
8084,3673,204,7,215.95
8085,1890,77,17,11141.12
8086,3637,197,19,14865.03
8087,3535,18,18,1709.82
8088,711,299,12,9747.0
8089,61,82,4,1904.32
8090,1948,220,9,1747.98
8091,1762,237,8,3576.16
8092,552,112,8,4310.16
8093,2153,99,3,1590.84
8094,2822,441,10,843.2
8095,3584,384,16,11497.44
8096,1019,34,18,2726.28
8097,2351,237,4,2972.16
8098,1398,13,13,12037.35
8099,3779,276,15,3193.8
8100,1876,376,16,14191.52
8101,2299,423,12,3827.04
8102,3421,446,11,10256.62
8103,1590,33,10,4575.4
8104,4194,274,4,3122.64
8105,3314,207,11,6561.83
8106,155,8,8,3829.44
8107,4282,455,18,15651.0
8108,4496,100,20,5517.0
8109,4482,342,2,266.66
8110,853,208,12,5750.16
8111,81,266,12,10835.4
8112,2168,460,17,16461.1
8113,310,385,3,1539.51
8114,3295,413,5,1442.45
8115,1397,222,6,3361.14
8116,2149,355,3,1417.86
8117,4466,235,13,567.32
8118,3555,428,7,5365.22
8119,4621,100,7,611.87
8120,1557,232,3,1563.36
8121,4829,378,5,3827.4
8122,57,157,7,3674.3
8123,1878,2,11,183.59
8124,1883,142,17,13417.08
8125,663,206,19,2295.77
8126,2090,298,10,4951.8
8127,1619,288,6,4368.6
8128,785,105,14,7832.02
8129,3892,333,8,7412.64
8130,1322,326,5,4445.85
8131,4575,53,16,12987.68
8132,2830,460,18,1519.92
8133,1519,187,7,4637.99
8134,280,478,17,9172.86
8135,3257,250,6,584.94
8136,1954,126,3,1242.03
8137,3880,389,17,5402.6
8138,110,80,17,7829.01
8139,4898,8,17,8469.23
8140,2056,272,16,2692.32
8141,2774,356,17,1364.25
8142,722,214,1,255.7
8143,1423,272,16,8666.56
8144,3640,313,17,11432.67
8145,4425,169,8,4845.76
8146,475,398,19,4390.14
8147,1506,404,18,16088.94
8148,4235,50,15,9746.85
8149,2854,128,9,3882.96
8150,3455,303,19,6147.07
8151,1991,485,17,12441.11
8152,1372,324,6,313.86
8153,3395,51,10,8160.8
8154,1305,119,3,1041.75
8155,3186,256,2,1638.84
8156,4719,144,18,703.08
8157,694,142,13,6451.9
8158,4599,455,3,2550.81
8159,3585,54,1,262.77
8160,4603,104,6,280.68
8161,4494,229,14,1916.32
8162,3299,96,10,5087.5
8163,4461,332,7,5726.84
8164,576,246,18,7766.46
8165,1065,409,8,6439.6
8166,3337,13,15,6969.0
8167,1543,313,14,13642.86
8168,1968,209,11,7086.42
8169,4769,26,18,10319.76
8170,3888,150,14,5125.96
8171,4864,281,3,2103.18
8172,3402,208,9,5831.73
8173,3897,380,8,5429.6
8174,702,464,12,5067.84
8175,1814,176,17,4753.88
8176,4063,456,16,7333.76
8177,1132,353,17,6265.69
8178,2779,259,20,5676.2
8179,4389,499,8,3358.88
8180,1572,226,17,15518.79
8181,4634,463,10,3189.3
8182,3092,20,6,1189.26
8183,2188,167,10,1392.2
8184,3195,255,1,190.59
8185,3928,416,2,327.7
8186,2727,405,17,3082.61
8187,587,468,19,10636.96
8188,28,493,13,9898.59
8189,3368,107,8,3550.24
8190,21,115,6,3559.26
8191,254,156,17,16879.47
8192,738,321,7,3471.58
8193,4497,481,6,2656.02
8194,3075,164,1,517.38
8195,125,269,11,9460.0
8196,833,315,14,10905.02
8197,26,444,19,8889.91
8198,4116,106,16,13591.68
8199,656,121,20,15856.0
8200,265,86,5,3131.3
8201,4818,149,16,12742.4
8202,351,34,6,2192.28
8203,2986,187,13,4936.75
8204,4272,194,11,5280.33
8205,4549,37,7,4467.82
8206,4059,343,1,688.63
8207,3231,31,1,786.37
8208,3923,108,11,10899.02
8209,2326,60,17,12238.3
8210,55,399,2,1153.04
8211,3110,424,1,748.9
8212,548,338,4,1655.76
8213,650,226,11,2219.14
8214,1348,151,13,5353.66
8215,3086,308,10,6966.8
8216,749,262,15,10580.4
8217,1886,389,3,901.26
8218,3700,169,13,11285.82
8219,2966,135,15,5086.2
8220,3150,285,13,10236.98
8221,1480,214,7,1929.48
8222,1929,446,1,378.99
8223,2542,312,17,9368.36
8224,4821,205,19,18108.33
8225,4479,361,13,9472.84
8226,2624,265,4,2075.0
8227,885,149,18,825.12
8228,1828,481,1,201.03
8229,2131,171,10,5311.8
8230,3198,62,4,586.92
8231,3688,314,19,16739.76
8232,1296,336,2,1734.56
8233,181,308,20,4324.2
8234,575,352,10,3013.6
8235,1617,141,6,563.52
8236,3601,311,11,3707.66
8237,336,244,20,12012.0
8238,3174,401,6,2095.26
8239,2045,30,18,8824.68
8240,3434,179,13,8374.99
8241,1623,227,15,12973.2
8242,3034,56,3,1952.64
8243,1935,205,2,583.94
8244,3111,250,16,7374.08
8245,4752,337,20,7353.2
8246,1087,139,7,5221.65
8247,1787,240,20,7784.0
8248,3864,161,3,1780.38
8249,4773,61,11,8598.37
8250,4955,157,5,199.05
8251,196,473,11,2984.63
8252,2276,462,6,3256.26
8253,4329,71,10,2113.4
8254,3661,207,13,10946.65
8255,992,121,19,5434.76
8256,2209,393,13,5109.13
8257,4147,310,18,9462.6
8258,67,266,19,7541.86
8259,1901,290,16,8368.48
8260,2434,63,3,2961.09
8261,2651,300,18,12523.86
8262,2338,313,2,1496.86
8263,2385,134,2,1380.26
8264,3753,28,15,4290.75
8265,2459,140,15,2194.95
8266,3936,288,11,8019.88
8267,4929,172,14,1023.54
8268,1337,282,9,4189.23
