order_id,customer_id,order_date,shipment_status
2525,735,2025-10-11,Shipped
2526,975,2025-02-01,Delivered
2527,17,2025-05-12,Delivered
2528,736,2025-10-04,Pending
2529,241,2025-11-04,Delivered
2530,80,2025-02-25,Cancelled
2531,524,2025-02-27,Pending
2532,209,2025-05-02,Delivered
2533,381,2025-10-20,Cancelled
2534,658,2025-02-06,Cancelled
2535,147,2025-05-25,Pending
2536,622,2025-06-17,Delivered
2537,999,2025-06-21,Cancelled
2538,384,2025-11-30,Cancelled
2539,637,2025-05-31,Pending
2540,378,2025-03-24,Pending
2541,953,2025-05-29,Shipped
2542,27,2025-10-30,Pending
2543,217,2025-11-08,Delivered
2544,733,2025-09-19,Delivered
2545,388,2025-04-21,Pending
2546,744,2025-12-03,Shipped
2547,781,2025-07-15,Pending
2548,982,2025-02-09,Shipped
2549,516,2025-10-17,Cancelled
2550,751,2025-10-03,Pending
2551,818,2025-09-28,Pending
2552,484,2025-11-07,Cancelled
2553,276,2025-06-12,Shipped
2554,301,2025-10-22,Shipped
2555,249,2025-06-18,Delivered
2556,467,2025-04-29,Delivered
2557,710,2025-03-01,Shipped
2558,751,2025-08-16,Cancelled
2559,82,2025-07-05,Delivered
2560,518,2025-10-14,Pending
2561,670,2025-07-05,Cancelled
2562,236,2025-11-06,Cancelled
2563,236,2025-08-03,Shipped
2564,251,2025-10-03,Cancelled
2565,599,2025-12-12,Shipped
2566,267,2025-11-07,Delivered
2567,322,2025-06-24,Pending
2568,419,2025-02-11,Cancelled
2569,152,2025-09-16,Cancelled
2570,903,2025-11-20,Shipped
2571,898,2025-04-03,Cancelled
2572,171,2025-01-08,Pending
2573,270,2025-08-03,Cancelled
2574,130,2025-02-21,Pending
2575,25,2025-08-09,Shipped
2576,136,2025-02-07,Cancelled
2577,363,2025-08-05,Shipped
2578,714,2025-07-25,Shipped
2579,301,2025-12-31,Pending
2580,919,2025-06-22,Delivered
2581,624,2025-10-30,Pending
2582,76,2025-01-24,Delivered
2583,933,2025-08-18,Cancelled
2584,461,2025-11-19,Cancelled
2585,776,2025-05-29,Cancelled
2586,138,2025-12-25,Shipped
2587,939,2025-10-29,Pending
2588,918,2025-03-19,Pending
2589,608,2025-10-31,Delivered
2590,665,2025-12-12,Cancelled
2591,329,2025-07-14,Cancelled
2592,521,2025-04-01,Delivered
2593,238,2025-02-19,Delivered
2594,350,2025-09-10,Pending
2595,531,2025-10-16,Cancelled
2596,331,2025-05-27,Cancelled
2597,776,2025-06-13,Shipped
2598,43,2025-03-15,Shipped
2599,532,2025-08-09,Delivered
2600,901,2025-10-22,Delivered
2601,356,2025-02-20,Delivered
2602,122,2025-03-26,Delivered
2603,499,2025-05-21,Cancelled
2604,907,2025-04-25,Shipped
2605,962,2025-05-28,Delivered
2606,772,2025-11-07,Pending
2607,683,2025-04-29,Delivered
2608,99,2025-03-14,Shipped
2609,859,2025-10-10,Shipped
2610,613,2025-01-15,Pending
2611,551,2025-10-04,Shipped
2612,501,2025-01-04,Pending
2613,209,2025-07-09,Delivered
2614,437,2025-10-20,Cancelled
2615,130,2025-09-24,Cancelled
2616,941,2025-06-01,Pending
2617,942,2025-12-28,Pending
2618,911,2025-08-16,Cancelled
2619,270,2025-09-10,Pending
2620,286,2025-03-12,Pending
2621,823,2025-07-01,Pending
2622,745,2025-04-24,Pending
2623,161,2025-06-17,Delivered
2624,465,2025-05-22,Pending
2625,705,2025-12-28,Delivered
2626,444,2025-01-20,Pending
2627,814,2025-12-28,Delivered
2628,862,2025-04-08,Pending
2629,643,2025-11-21,Pending
2630,141,2025-05-06,Cancelled
2631,690,2025-04-23,Shipped
2632,482,2025-05-16,Shipped
2633,834,2025-09-06,Shipped
2634,290,2025-09-12,Shipped
2635,651,2025-04-12,Pending
2636,878,2025-09-22,Shipped
2637,445,2025-01-02,Pending
2638,572,2025-09-09,Shipped
2639,183,2025-12-30,Pending
2640,705,2025-08-03,Delivered
2641,390,2025-11-11,Shipped
2642,358,2025-11-23,Cancelled
2643,673,2025-09-29,Shipped
2644,861,2025-06-03,Shipped
2645,685,2025-05-30,Cancelled
2646,816,2025-09-08,Cancelled
2647,366,2025-11-03,Cancelled
2648,99,2025-06-01,Shipped
2649,987,2025-02-27,Delivered
2650,993,2025-08-03,Cancelled
2651,254,2025-06-16,Cancelled
2652,181,2025-03-01,Cancelled
2653,677,2025-06-13,Pending
2654,714,2025-06-27,Cancelled
2655,132,2025-12-27,Cancelled
2656,616,2025-09-08,Cancelled
2657,241,2025-12-18,Pending
2658,275,2025-05-29,Shipped
2659,63,2025-07-29,Delivered
2660,692,2025-05-14,Delivered
2661,401,2025-07-30,Cancelled
2662,409,2025-08-06,Delivered
2663,275,2025-01-28,Cancelled
2664,348,2025-04-23,Pending
2665,459,2025-06-07,Cancelled
2666,587,2025-04-24,Shipped
2667,212,2025-10-02,Pending
2668,626,2025-11-11,Delivered
2669,620,2025-03-08,Pending
2670,822,2025-01-11,Cancelled
2671,800,2025-02-16,Delivered
2672,786,2025-06-30,Pending
2673,51,2025-12-02,Shipped
2674,549,2025-07-05,Shipped
2675,859,2025-03-22,Cancelled
2676,298,2025-04-28,Shipped
2677,340,2025-07-11,Cancelled
2678,567,2025-04-21,Shipped
2679,37,2025-01-07,Pending
2680,105,2025-09-27,Cancelled
2681,44,2025-09-06,Shipped
2682,309,2025-05-25,Pending
2683,647,2025-04-28,Shipped
2684,279,2025-01-18,Pending
2685,672,2025-07-13,Cancelled
2686,838,2025-03-09,Delivered
2687,79,2025-02-13,Pending
2688,740,2025-09-16,Cancelled
2689,16,2025-01-11,Shipped
2690,754,2025-02-18,Cancelled
2691,852,2025-04-10,Delivered
2692,436,2025-06-15,Pending
2693,281,2025-06-04,Cancelled
2694,103,2025-04-14,Delivered
2695,591,2025-12-02,Cancelled
2696,299,2025-07-12,Cancelled
2697,228,2025-02-17,Cancelled
2698,286,2025-10-15,Cancelled
2699,930,2025-05-26,Shipped
2700,18,2025-07-15,Cancelled
2701,975,2025-07-21,Delivered
2702,732,2025-10-07,Pending
2703,230,2025-08-20,Pending
2704,790,2025-07-23,Shipped
2705,379,2025-08-17,Cancelled
2706,112,2025-10-16,Delivered
2707,148,2025-06-20,Pending
2708,575,2025-02-18,Shipped
2709,886,2025-04-17,Cancelled
2710,256,2025-10-31,Pending
2711,413,2025-03-14,Cancelled
2712,741,2025-09-25,Shipped
2713,786,2025-01-31,Cancelled
2714,422,2025-05-10,Delivered
2715,855,2025-06-22,Shipped
2716,330,2025-01-19,Cancelled
2717,275,2025-01-03,Shipped
2718,814,2025-10-15,Cancelled
2719,512,2025-10-07,Delivered
2720,242,2025-11-30,Delivered
2721,726,2025-08-25,Cancelled
2722,569,2025-09-21,Pending
2723,436,2025-02-23,Pending
2724,131,2025-07-12,Pending
2725,533,2025-03-24,Pending
2726,203,2025-03-27,Cancelled
2727,40,2025-02-28,Cancelled
2728,175,2025-09-11,Cancelled
2729,767,2025-03-13,Cancelled
2730,10,2025-07-24,Delivered
2731,446,2025-03-02,Delivered
2732,278,2025-12-13,Delivered
2733,911,2025-11-11,Delivered
2734,666,2025-10-16,Shipped
2735,298,2025-03-14,Shipped
2736,975,2025-11-11,Delivered
2737,620,2025-09-23,Delivered
2738,474,2025-08-30,Shipped
2739,950,2025-06-19,Shipped
2740,537,2025-03-26,Cancelled
2741,326,2025-01-06,Cancelled
2742,154,2025-04-02,Cancelled
2743,6,2025-02-04,Delivered
2744,193,2025-12-26,Shipped
2745,97,2025-12-22,Cancelled
2746,97,2025-06-19,Pending
2747,480,2025-11-16,Shipped
2748,359,2025-02-04,Shipped
2749,644,2025-06-26,Pending
2750,282,2025-04-09,Delivered
2751,599,2025-08-07,Delivered
2752,640,2025-07-08,Cancelled
2753,575,2025-05-11,Shipped
2754,607,2025-02-09,Shipped
2755,749,2025-02-22,Shipped
2756,183,2025-05-24,Delivered
2757,105,2025-10-16,Shipped
2758,602,2025-09-25,Cancelled
2759,590,2025-06-19,Delivered
2760,685,2025-11-12,Cancelled
2761,173,2025-04-18,Pending
2762,222,2025-04-29,Pending
2763,151,2025-11-11,Shipped
2764,487,2025-03-26,Pending
2765,80,2025-06-15,Pending
2766,524,2025-03-12,Cancelled
2767,681,2025-08-06,Cancelled
2768,310,2025-06-17,Pending
2769,574,2025-05-04,Cancelled
2770,793,2025-07-13,Cancelled
2771,486,2025-12-28,Delivered
2772,859,2025-06-09,Delivered
2773,81,2025-09-29,Shipped
2774,969,2025-03-27,Delivered
2775,147,2025-12-31,Cancelled
2776,453,2025-10-14,Cancelled
2777,808,2025-12-22,Delivered
2778,124,2025-12-17,Cancelled
2779,357,2025-11-30,Shipped
2780,887,2025-01-13,Delivered
2781,790,2025-08-27,Delivered
2782,219,2025-08-06,Shipped
2783,384,2025-07-15,Shipped
2784,201,2025-01-06,Cancelled
2785,539,2025-07-04,Shipped
2786,601,2025-01-03,Delivered
2787,97,2025-06-18,Delivered
2788,515,2025-05-10,Pending
2789,280,2025-11-07,Pending
2790,282,2025-11-28,Cancelled
2791,45,2025-07-23,Delivered
2792,641,2025-05-21,Pending
2793,844,2025-10-20,Pending
2794,623,2025-08-30,Cancelled
2795,178,2025-09-09,Cancelled
2796,769,2025-11-28,Pending
2797,379,2025-01-20,Pending
2798,916,2025-11-10,Shipped
2799,754,2025-12-28,Shipped
2800,85,2025-03-09,Cancelled
2801,58,2025-03-03,Cancelled
2802,728,2025-11-23,Pending
2803,100,2025-06-10,Delivered
2804,671,2025-04-10,Pending
2805,858,2025-06-20,Delivered
2806,174,2025-12-30,Delivered
2807,15,2025-09-22,Cancelled
2808,858,2025-08-02,Pending
2809,198,2025-02-03,Shipped
2810,86,2025-05-17,Shipped
2811,46,2025-08-16,Delivered
2812,204,2025-11-08,Cancelled
2813,651,2025-03-30,Pending
2814,281,2025-06-09,Delivered
2815,350,2025-03-02,Cancelled
2816,857,2025-10-18,Pending
2817,953,2025-10-17,Cancelled
2818,120,2025-02-15,Pending
2819,748,2025-04-04,Pending
2820,326,2025-04-06,Pending
2821,808,2025-03-28,Pending
2822,654,2025-04-22,Delivered
2823,84,2025-08-24,Shipped
2824,858,2025-06-07,Shipped
2825,318,2025-03-09,Pending
2826,723,2025-07-14,Delivered
2827,286,2025-04-02,Shipped
2828,324,2025-10-17,Cancelled
2829,856,2025-04-26,Shipped
2830,905,2025-05-20,Shipped
2831,303,2025-04-01,Delivered
2832,451,2025-12-24,Delivered
2833,502,2025-02-17,Delivered
2834,373,2025-10-24,Delivered
2835,536,2025-11-25,Cancelled
2836,704,2025-11-20,Shipped
2837,973,2025-01-19,Cancelled
2838,551,2025-03-21,Shipped
2839,445,2025-12-26,Delivered
2840,831,2025-11-27,Delivered
2841,351,2025-04-17,Delivered
2842,526,2025-02-16,Shipped
2843,224,2025-05-13,Cancelled
2844,33,2025-05-14,Pending
2845,675,2025-09-22,Shipped
2846,144,2025-09-01,Cancelled
2847,331,2025-10-28,Delivered
2848,387,2025-10-16,Pending
2849,719,2025-06-15,Pending
2850,368,2025-11-19,Pending
2851,432,2025-03-23,Cancelled
2852,345,2025-06-21,Pending
2853,936,2025-04-06,Delivered
2854,167,2025-06-06,Cancelled
2855,191,2025-10-07,Pending
2856,829,2025-08-13,Cancelled
2857,590,2025-10-31,Cancelled
2858,485,2025-07-24,Shipped
2859,741,2025-05-10,Delivered
2860,346,2025-11-04,Cancelled
2861,411,2025-12-14,Delivered
2862,995,2025-01-21,Shipped
2863,111,2025-09-17,Cancelled
2864,793,2025-08-07,Delivered
2865,411,2025-10-23,Pending
2866,525,2025-03-25,Shipped
2867,908,2025-06-03,Shipped
2868,770,2025-10-18,Shipped
2869,680,2025-03-08,Delivered
2870,994,2025-01-28,Pending
2871,812,2025-06-08,Shipped
2872,470,2025-06-27,Cancelled
2873,472,2025-03-26,Pending
2874,152,2025-12-04,Shipped
2875,309,2025-03-30,Delivered
2876,190,2025-02-11,Shipped
2877,448,2025-04-15,Pending
2878,158,2025-05-06,Delivered
2879,489,2025-01-03,Shipped
2880,103,2025-06-26,Cancelled
2881,704,2025-10-09,Cancelled
2882,218,2025-12-24,Cancelled
2883,386,2025-12-09,Cancelled
2884,249,2025-12-28,Pending
2885,132,2025-07-18,Delivered
2886,410,2025-03-10,Delivered
2887,840,2025-05-25,Cancelled
2888,404,2025-11-02,Pending
2889,501,2025-06-27,Pending
2890,907,2025-04-24,Shipped
2891,378,2025-05-01,Delivered
2892,514,2025-06-24,Pending
2893,614,2025-11-09,Cancelled
2894,662,2025-02-09,Shipped
2895,512,2025-03-12,Shipped
2896,217,2025-01-23,Delivered
2897,96,2025-08-11,Delivered
2898,670,2025-07-16,Shipped
2899,155,2025-08-06,Delivered
2900,397,2025-06-09,Cancelled
2901,268,2025-01-18,Cancelled
2902,168,2025-04-02,Cancelled
2903,530,2025-12-16,Pending
2904,826,2025-08-27,Pending
2905,703,2025-06-27,Pending
2906,884,2025-12-02,Cancelled
2907,165,2025-01-07,Delivered
2908,589,2025-03-07,Cancelled
2909,466,2025-12-18,Pending
2910,670,2025-09-06,Cancelled
2911,790,2025-08-05,Pending
2912,436,2025-06-05,Delivered
2913,119,2025-11-21,Cancelled
2914,382,2025-09-15,Cancelled
2915,344,2025-12-31,Delivered
2916,805,2025-02-27,Shipped
2917,545,2025-08-06,Cancelled
2918,82,2025-12-12,Shipped
2919,346,2025-01-04,Delivered
2920,528,2025-04-12,Cancelled
2921,50,2025-08-11,Cancelled
2922,41,2025-05-25,Pending
2923,472,2025-09-08,Delivered
2924,911,2025-01-26,Delivered
2925,436,2025-05-10,Delivered
2926,304,2025-12-12,Pending
2927,274,2025-10-05,Shipped
2928,366,2025-05-31,Cancelled
2929,458,2025-01-09,Delivered
2930,652,2025-06-02,Pending
2931,115,2025-11-02,Delivered
2932,545,2025-01-19,Cancelled
2933,180,2025-05-08,Pending
2934,97,2025-10-01,Shipped
2935,649,2025-03-16,Cancelled
2936,915,2025-08-09,Delivered
2937,996,2025-06-26,Cancelled
2938,633,2025-12-19,Shipped
2939,583,2025-09-26,Cancelled
2940,79,2025-01-21,Delivered
2941,40,2025-07-10,Shipped
2942,742,2025-11-08,Pending
2943,525,2025-07-15,Pending
2944,950,2025-06-22,Delivered
2945,411,2025-08-05,Pending
2946,974,2025-04-05,Delivered
2947,761,2025-12-01,Pending
2948,989,2025-08-10,Pending
2949,585,2025-04-09,Delivered
2950,631,2025-06-05,Shipped
2951,819,2025-12-22,Pending
2952,588,2025-07-11,Cancelled
2953,779,2025-04-21,Cancelled
2954,765,2025-05-21,Shipped
2955,514,2025-05-22,Pending
2956,409,2025-11-06,Shipped
2957,292,2025-12-14,Delivered
2958,417,2025-01-03,Shipped
2959,801,2025-01-10,Cancelled
2960,133,2025-12-03,Delivered
2961,474,2025-05-17,Delivered
2962,227,2025-02-19,Shipped
2963,727,2025-01-10,Delivered
2964,66,2025-04-24,Delivered
2965,624,2025-12-31,Cancelled
2966,431,2025-10-29,Delivered
2967,399,2025-10-05,Cancelled
2968,13,2025-10-13,Delivered
2969,328,2025-06-24,Delivered
2970,156,2025-08-16,Cancelled
2971,216,2025-09-13,Shipped
2972,400,2025-12-11,Delivered
2973,34,2025-07-26,Pending
2974,499,2025-11-20,Delivered
2975,213,2025-02-12,Delivered
2976,299,2025-06-05,Delivered
2977,691,2025-08-20,Cancelled
2978,160,2025-01-16,Shipped
2979,361,2025-11-16,Cancelled
2980,784,2025-08-01,Pending
2981,570,2025-05-26,Cancelled
2982,385,2025-05-01,Shipped
2983,622,2025-07-13,Pending
2984,406,2025-02-19,Shipped
2985,114,2025-04-19,Delivered
2986,886,2025-04-02,Shipped
2987,564,2025-07-25,Cancelled
2988,770,2025-06-30,Shipped
2989,923,2025-08-03,Delivered
2990,789,2025-06-13,Delivered
2991,109,2025-11-19,Delivered
2992,549,2025-09-15,Cancelled
2993,880,2025-04-26,Cancelled
2994,775,2025-09-11,Cancelled
2995,846,2025-05-27,Cancelled
2996,947,2025-03-22,Shipped
2997,296,2025-07-24,Pending
2998,850,2025-09-30,Delivered
2999,672,2025-08-26,Shipped
3000,930,2025-12-16,Pending
3001,595,2025-07-16,Cancelled
3002,421,2025-08-03,Shipped
3003,30,2025-11-22,Shipped
3004,625,2025-03-12,Pending
3005,585,2025-11-03,Cancelled
3006,333,2025-01-12,Shipped
3007,583,2025-03-27,Cancelled
3008,94,2025-12-17,Delivered
3009,761,2025-01-12,Cancelled
3010,524,2025-10-10,Shipped
3011,469,2025-03-24,Delivered
3012,180,2025-05-03,Cancelled
3013,944,2025-12-31,Shipped
3014,136,2025-06-15,Delivered
3015,916,2025-02-03,Pending
3016,592,2025-04-16,Cancelled
3017,251,2025-08-24,Cancelled
3018,816,2025-05-04,Shipped
3019,513,2025-08-25,Pending
3020,858,2025-11-06,Delivered
3021,251,2025-03-23,Cancelled
3022,8,2025-02-05,Pending
3023,694,2025-12-16,Cancelled
3024,482,2025-09-24,Cancelled
3025,802,2025-02-06,Cancelled
3026,905,2025-05-14,Pending
3027,663,2025-11-07,Pending
3028,493,2025-08-13,Pending
3029,832,2025-05-30,Cancelled
3030,373,2025-01-21,Cancelled
3031,645,2025-09-19,Cancelled
3032,807,2025-08-08,Pending
3033,150,2025-02-23,Delivered
3034,772,2025-10-24,Pending
3035,376,2025-03-28,Cancelled
3036,348,2025-12-03,Shipped
3037,815,2025-05-05,Cancelled
3038,271,2025-04-18,Pending
3039,658,2025-06-18,Pending
3040,921,2025-08-23,Cancelled
3041,776,2025-05-06,Delivered
3042,303,2025-06-25,Cancelled
3043,807,2025-06-19,Cancelled
3044,265,2025-12-25,Delivered
3045,37,2025-11-01,Shipped
3046,535,2025-03-17,Delivered
3047,227,2025-01-14,Delivered
3048,372,2025-10-16,Delivered
3049,968,2025-06-07,Shipped
3050,650,2025-10-18,Delivered
3051,731,2025-09-01,Cancelled
3052,302,2025-12-11,Shipped
3053,132,2025-12-22,Shipped
3054,300,2025-11-08,Cancelled
3055,653,2025-05-12,Shipped
3056,872,2025-01-15,Shipped
3057,311,2025-10-26,Shipped
3058,13,2025-10-27,Delivered
3059,739,2025-07-06,Cancelled
3060,634,2025-09-02,Shipped
3061,660,2025-06-26,Shipped
3062,874,2025-10-28,Delivered
3063,384,2025-09-25,Cancelled
3064,664,2025-09-06,Shipped
3065,494,2025-09-26,Shipped
3066,919,2025-09-05,Cancelled
3067,685,2025-01-08,Pending
3068,231,2025-06-25,Delivered
3069,230,2025-04-16,Shipped
3070,624,2025-05-23,Pending
3071,202,2025-11-29,Delivered
3072,471,2025-09-13,Pending
3073,920,2025-09-26,Shipped
3074,373,2025-04-14,Pending
3075,642,2025-07-24,Pending
3076,520,2025-06-18,Pending
3077,567,2025-05-19,Pending
3078,458,2025-01-29,Shipped
3079,263,2025-05-06,Shipped
3080,959,2025-12-20,Shipped
3081,707,2025-04-27,Cancelled
3082,42,2025-04-01,Delivered
3083,285,2025-10-10,Pending
3084,751,2025-04-08,Pending
3085,536,2025-03-09,Delivered
3086,213,2025-02-01,Shipped
3087,600,2025-05-05,Cancelled
3088,101,2025-08-26,Pending
3089,809,2025-06-13,Pending
3090,490,2025-04-11,Pending
3091,86,2025-08-15,Cancelled
3092,103,2025-04-12,Shipped
3093,499,2025-11-03,Delivered
3094,10,2025-10-19,Cancelled
3095,738,2025-02-27,Cancelled
3096,200,2025-11-26,Cancelled
3097,258,2025-01-01,Cancelled
3098,278,2025-11-04,Cancelled
3099,181,2025-11-20,Delivered
3100,495,2025-09-17,Delivered
3101,307,2025-11-27,Delivered
3102,255,2025-09-30,Delivered
3103,695,2025-05-21,Delivered
3104,451,2025-11-17,Pending
3105,500,2025-04-04,Pending
3106,915,2025-06-13,Cancelled
3107,168,2025-09-11,Shipped
3108,779,2025-02-03,Cancelled
3109,312,2025-12-11,Pending
3110,351,2025-08-15,Shipped
3111,798,2025-04-10,Pending
3112,219,2025-04-29,Delivered
3113,313,2025-09-14,Delivered
3114,484,2025-09-29,Pending
3115,308,2025-12-17,Shipped
3116,689,2025-10-20,Shipped
3117,161,2025-06-15,Shipped
3118,805,2025-07-22,Shipped
3119,625,2025-03-22,Shipped
3120,980,2025-06-16,Cancelled
3121,610,2025-12-01,Cancelled
3122,235,2025-05-18,Delivered
3123,957,2025-08-30,Delivered
3124,149,2025-07-09,Delivered
3125,745,2025-06-20,Delivered
3126,461,2025-06-11,Delivered
3127,577,2025-08-06,Cancelled
3128,6,2025-08-02,Cancelled
3129,992,2025-01-29,Cancelled
3130,662,2025-07-01,Shipped
3131,786,2025-08-22,Delivered
3132,839,2025-01-10,Shipped
3133,678,2025-04-17,Delivered
3134,853,2025-05-31,Delivered
3135,330,2025-01-13,Cancelled
3136,334,2025-07-15,Shipped
3137,633,2025-04-21,Cancelled
3138,110,2025-05-21,Pending
3139,165,2025-05-05,Delivered
3140,965,2025-09-03,Cancelled
3141,800,2025-01-24,Cancelled
3142,983,2025-12-19,Cancelled
3143,287,2025-05-08,Cancelled
3144,104,2025-01-31,Pending
3145,351,2025-11-24,Delivered
3146,379,2025-10-03,Cancelled
3147,114,2025-05-26,Cancelled
3148,902,2025-03-10,Pending
3149,794,2025-06-16,Cancelled
3150,895,2025-03-19,Shipped
3151,307,2025-10-29,Shipped
3152,91,2025-10-15,Cancelled
3153,336,2025-05-06,Delivered
3154,544,2025-10-13,Delivered
3155,23,2025-12-20,Shipped
3156,892,2025-02-04,Delivered
3157,927,2025-07-04,Cancelled
3158,189,2025-04-20,Delivered
3159,234,2025-08-28,Cancelled
3160,342,2025-07-05,Shipped
3161,995,2025-12-13,Delivered
3162,619,2025-05-11,Pending
3163,123,2025-03-13,Cancelled
3164,406,2025-08-07,Cancelled
3165,852,2025-01-25,Pending
3166,383,2025-09-20,Pending
3167,448,2025-10-17,Pending
3168,895,2025-09-16,Delivered
3169,504,2025-10-03,Delivered
3170,342,2025-10-22,Pending
3171,579,2025-02-08,Pending
3172,800,2025-10-13,Pending
3173,163,2025-09-30,Pending
3174,945,2025-10-21,Cancelled
3175,666,2025-11-09,Shipped
3176,786,2025-02-07,Cancelled
3177,477,2025-05-22,Cancelled
3178,667,2025-03-19,Delivered
3179,187,2025-02-07,Delivered
3180,541,2025-08-21,Cancelled
3181,412,2025-01-11,Delivered
3182,639,2025-01-04,Cancelled
3183,9,2025-01-10,Shipped
3184,438,2025-06-15,Shipped
3185,877,2025-05-13,Shipped
3186,691,2025-10-27,Delivered
3187,469,2025-09-30,Shipped
3188,948,2025-10-22,Delivered
3189,157,2025-10-23,Shipped
3190,212,2025-03-17,Delivered
3191,104,2025-04-03,Pending
3192,617,2025-10-01,Pending
3193,554,2025-03-07,Delivered
3194,336,2025-02-05,Delivered
3195,674,2025-04-28,Shipped
3196,311,2025-04-14,Shipped
3197,278,2025-08-06,Shipped
3198,791,2025-04-22,Delivered
3199,141,2025-01-14,Cancelled
3200,855,2025-03-05,Cancelled
3201,455,2025-01-14,Shipped
3202,51,2025-07-14,Cancelled
3203,409,2025-08-13,Shipped
3204,790,2025-04-16,Cancelled
3205,835,2025-10-30,Pending
3206,993,2025-02-17,Shipped
3207,936,2025-09-17,Pending
3208,775,2025-03-25,Shipped
3209,964,2025-03-03,Cancelled
3210,367,2025-11-06,Delivered
3211,196,2025-08-01,Shipped
3212,819,2025-02-16,Delivered
3213,262,2025-09-02,Pending
3214,17,2025-08-22,Pending
3215,823,2025-07-14,Cancelled
3216,985,2025-07-24,Pending
3217,370,2025-07-01,Delivered
3218,445,2025-02-03,Delivered
3219,719,2025-04-28,Pending
3220,660,2025-11-30,Cancelled
3221,17,2025-08-30,Delivered
3222,919,2025-11-28,Delivered
3223,145,2025-01-24,Shipped
3224,579,2025-04-01,Pending
3225,532,2025-03-07,Shipped
3226,712,2025-03-13,Cancelled
3227,63,2025-01-20,Shipped
3228,301,2025-12-05,Delivered
3229,425,2025-11-13,Shipped
3230,177,2025-08-03,Shipped
3231,989,2025-09-23,Shipped
3232,186,2025-12-09,Delivered
3233,806,2025-02-26,Shipped
3234,510,2025-01-16,Shipped
3235,414,2025-06-06,Delivered
3236,637,2025-05-16,Delivered
3237,803,2025-01-15,Pending
3238,30,2025-06-19,Cancelled
3239,753,2025-01-18,Shipped
3240,48,2025-07-28,Cancelled
3241,740,2025-11-03,Shipped
3242,103,2025-03-22,Pending
3243,919,2025-06-28,Shipped
3244,430,2025-02-17,Pending
3245,992,2025-02-27,Cancelled
3246,426,2025-08-26,Cancelled
3247,878,2025-03-10,Pending
3248,488,2025-06-09,Cancelled
3249,132,2025-05-12,Delivered
3250,553,2025-12-03,Delivered
3251,685,2025-11-11,Pending
3252,505,2025-09-02,Shipped
3253,225,2025-03-06,Shipped
3254,231,2025-03-15,Pending
3255,735,2025-02-18,Cancelled
3256,909,2025-05-25,Pending
3257,232,2025-05-08,Delivered
3258,748,2025-04-05,Delivered
3259,728,2025-06-18,Cancelled
3260,605,2025-12-09,Delivered
3261,336,2025-03-09,Cancelled
3262,678,2025-07-11,Shipped
3263,755,2025-10-24,Pending
3264,648,2025-07-17,Pending
3265,187,2025-04-12,Pending
3266,650,2025-03-15,Pending
3267,166,2025-05-02,Cancelled
3268,12,2025-06-15,Cancelled
3269,879,2025-09-05,Delivered
3270,644,2025-04-07,Cancelled
3271,220,2025-08-20,Cancelled
3272,270,2025-11-15,Cancelled
3273,763,2025-03-02,Delivered
3274,787,2025-12-02,Delivered
3275,914,2025-06-22,Shipped
3276,350,2025-05-11,Cancelled
3277,468,2025-10-09,Pending
3278,877,2025-12-09,Delivered
3279,270,2025-09-23,Pending
3280,437,2025-07-07,Pending
3281,130,2025-10-06,Pending
3282,999,2025-04-27,Cancelled
3283,124,2025-02-26,Delivered
3284,895,2025-03-06,Delivered
3285,464,2025-06-07,Cancelled
3286,963,2025-10-11,Pending
3287,187,2025-09-16,Cancelled
3288,200,2025-09-19,Shipped
3289,228,2025-12-15,Pending
3290,752,2025-04-12,Delivered
3291,616,2025-09-27,Shipped
3292,881,2025-10-16,Pending
3293,372,2025-09-30,Shipped
3294,970,2025-12-22,Shipped
3295,163,2025-07-11,Pending
3296,170,2025-12-15,Shipped
3297,554,2025-03-19,Cancelled
3298,286,2025-04-14,Pending
3299,304,2025-07-25,Cancelled
3300,996,2025-09-25,Cancelled
3301,480,2025-09-01,Delivered
3302,739,2025-03-11,Delivered
3303,77,2025-01-01,Delivered
3304,570,2025-12-29,Delivered
3305,946,2025-04-17,Pending
3306,774,2025-01-31,Cancelled
3307,148,2025-03-13,Cancelled
3308,783,2025-03-24,Shipped
3309,806,2025-07-20,Shipped
3310,430,2025-11-27,Cancelled
3311,199,2025-10-30,Shipped
3312,73,2025-06-29,Shipped
3313,144,2025-05-22,Cancelled
3314,744,2025-03-05,Shipped
3315,455,2025-04-16,Shipped
3316,283,2025-12-11,Delivered
3317,653,2025-01-06,Pending
3318,319,2025-09-24,Pending
3319,613,2025-11-18,Cancelled
3320,677,2025-04-29,Cancelled
3321,842,2025-06-02,Pending
3322,761,2025-10-05,Cancelled
3323,73,2025-03-20,Delivered
3324,973,2025-05-20,Pending
3325,859,2025-07-15,Delivered
3326,642,2025-02-27,Cancelled
3327,600,2025-08-07,Shipped
3328,709,2025-12-30,Cancelled
3329,231,2025-05-30,Pending
3330,750,2025-02-15,Delivered
3331,891,2025-05-04,Cancelled
3332,987,2025-12-26,Cancelled
3333,59,2025-08-04,Pending
3334,863,2025-05-24,Delivered
3335,656,2025-05-09,Delivered
3336,683,2025-08-03,Delivered
3337,86,2025-07-02,Pending
3338,731,2025-02-21,Cancelled
3339,600,2025-05-05,Cancelled
3340,606,2025-04-24,Cancelled
3341,273,2025-12-07,Pending
3342,500,2025-12-29,Cancelled
3343,532,2025-11-07,Cancelled
